"TimeStamp","Longitude","Latitude","Current","icon"
"2018-07-07T05:26:54",-83.876647965412,29.204953596,88,"minus"
"2018-07-07T05:26:54",-83.995208756386,28.648679304,4,"minus"
"2018-07-07T05:26:55",-83.995208756386,32.928402486,6,"minus"
"2018-07-07T05:26:55",-78.92807008629,28.22186055,96,"minus"
"2018-07-07T05:26:57",-78.732604998468,25.616087196,148,"minus"
"2018-07-07T05:27:02",-94.450988782012,31.121151906,2,"plus"
"2018-07-07T05:27:03",-94.525756848392,31.101925836,34,"minus"
"2018-07-07T05:27:05",-95.929260265868,29.620236708,30,"minus"
"2018-07-07T05:27:06",-90.480804457234,30.825070428,6,"plus"
"2018-07-07T05:27:08",-75.062561054444,37.318355136,48,"minus"
"2018-07-07T05:27:15",-95.939941418208,29.647153206,24,"plus"
"2018-07-07T05:27:15",-83.886261002518,28.857602598,24,"plus"
"2018-07-07T05:27:22",-84.066772477064,29.315183064,90,"minus"
"2018-07-07T05:27:23",-73.771209736538,37.529841906,94,"minus"
"2018-07-07T05:27:28",-95.958099377186,29.61254628,34,"minus"
"2018-07-07T05:27:28",-90.392150892812,30.6251193,36,"minus"
"2018-07-07T05:27:29",-90.363311781494,30.699460104,60,"minus"
"2018-07-07T05:27:30",-83.938598648984,28.699948824,46,"minus"
"2018-07-07T05:27:30",-94.507598889414,31.251889182,10,"plus"
"2018-07-07T05:27:30",-78.918457049184,28.205197956,40,"minus"
"2018-07-07T05:27:34",-73.682556172116,37.588801854,74,"minus"
"2018-07-07T05:27:35",-95.946350109612,29.635617564,28,"minus"
"2018-07-07T05:27:37",-84.988555924006,30.622555824,4,"plus"
"2018-07-07T05:27:38",-94.54925538354,31.187802282,44,"plus"
"2018-07-07T05:27:39",-111.128540045688,30.425168172,32,"plus"
"2018-07-07T05:27:41",-84.712982193634,30.468747264,2,"plus"
"2018-07-07T05:27:44",-83.92684938141,28.690976658,26,"plus"
"2018-07-07T05:27:44",-103.855743417382,24.739378404,28,"plus"
"2018-07-07T05:27:45",-78.987884539394,28.470517722,150,"minus"
"2018-07-07T05:27:45",-90.39962769945,30.667416654,12,"minus"
"2018-07-07T05:27:46",-95.957031261952,29.5997289,4,"minus"
"2018-07-07T05:27:47",-83.68652345376,27.755307918,14,"plus"
"2018-07-07T05:27:48",-94.573822033922,31.191647496,6,"minus"
"2018-07-07T05:27:51",-107.144470222868,36.60442707,32,"plus"
"2018-07-07T05:27:52",-106.984252937768,36.523677576,40,"plus"
"2018-07-07T05:27:55",-78.749694842212,25.609678506,98,"minus"
"2018-07-07T05:27:58",-87.866058364402,31.500546354,16,"minus"
"2018-07-07T05:27:59",-95.922851574464,29.611264542,58,"minus"
"2018-07-07T05:28:02",-84.718322769804,30.46490205,2,"plus"
"2018-07-07T05:28:03",-95.837402355744,19.888000074,58,"minus"
"2018-07-07T05:28:05",-84.373321549222,30.20214576,0,"plus"
"2018-07-07T05:28:05",-84.30068971331,30.135495384,2,"minus"
"2018-07-07T05:28:05",-90.240478529584,30.575131518,4,"minus"
"2018-07-07T05:28:06",-83.652343766272,27.76043487,46,"minus"
"2018-07-07T05:28:07",-83.989868180216,28.364133468,130,"minus"
"2018-07-07T05:28:08",-83.865966813072,28.464109032,88,"minus"
"2018-07-07T05:28:09",-84.988555924006,30.553341972,46,"minus"
"2018-07-07T05:28:09",-73.513793965144,37.517024526,82,"minus"
"2018-07-07T05:28:09",-73.670806904542,37.590083592,82,"minus"
"2018-07-07T05:28:09",-75.597686786678,31.474911594,32,"minus"
"2018-07-07T05:28:11",-95.946350109612,29.652280158,32,"plus"
"2018-07-07T05:28:12",-75.12557985325,37.504207146,72,"minus"
"2018-07-07T05:28:14",-84.639282242488,30.4328586,4,"minus"
"2018-07-07T05:28:15",-83.941802994686,28.67046885,54,"minus"
"2018-07-07T05:28:16",-69.776458761378,24.9854721,16,"minus"
"2018-07-07T05:28:16",-84.408569351944,29.789426124,28,"plus"
"2018-07-07T05:28:23",-100.371551524074,32.085018882,14,"minus"
"2018-07-07T05:28:23",-95.552215588266,31.58001411,60,"plus"
"2018-07-07T05:28:23",-95.445404064866,31.623593202,2,"minus"
"2018-07-07T05:28:27",-73.760528584198,37.575984474,142,"minus"
"2018-07-07T05:28:28",-83.995208756386,28.647397566,24,"plus"
"2018-07-07T05:28:28",-95.951690685782,29.609982804,68,"minus"
"2018-07-07T05:28:28",-74.992065449,37.333735992,70,"minus"
"2018-07-07T05:28:30",-77.666625994936,26.559446364,30,"minus"
"2018-07-07T05:28:33",-84.718322769804,30.436703814,2,"plus"
"2018-07-07T05:28:34",-90.391082777578,30.619992348,30,"minus"
"2018-07-07T05:28:34",-90.203094496394,30.696896628,6,"minus"
"2018-07-07T05:28:36",-94.546051037838,31.116024954,2,"minus"
"2018-07-07T05:28:42",-111.225738531982,30.487973334,102,"minus"
"2018-07-07T05:28:44",-92.579650892044,31.133969286,26,"minus"
"2018-07-07T05:28:45",-77.409210223542,25.690428,40,"minus"
"2018-07-07T05:28:48",-90.4263305803,30.757138314,8,"plus"
"2018-07-07T05:28:49",-74.908752460748,37.465755006,4,"minus"
"2018-07-07T05:28:49",-78.727264422298,25.60711503,14,"plus"
"2018-07-07T05:28:50",-90.334472670176,30.685360986,24,"minus"
"2018-07-07T05:29:00",-83.687591568994,27.76043487,86,"minus"
"2018-07-07T05:29:00",-73.762664814666,37.528560168,72,"minus"
"2018-07-07T05:29:00",-83.939666764218,28.68328623,44,"minus"
"2018-07-07T05:29:04",-84.62112428351,30.476437692,4,"minus"
"2018-07-07T05:29:04",-90.323791517836,30.517453308,34,"minus"
"2018-07-07T05:29:04",-95.952758801016,29.622800184,24,"minus"
"2018-07-07T05:29:04",-84.596557633128,30.43926729,28,"minus"
"2018-07-07T05:29:05",-90.39962769945,30.661007964,18,"minus"
"2018-07-07T05:29:06",-94.457397473416,31.24676223,12,"minus"
"2018-07-07T05:29:07",-90.416717543194,30.60589323,26,"minus"
"2018-07-07T05:29:10",-85.045166031408,30.587948898,10,"minus"
"2018-07-07T05:29:10",-76.47674562426,31.5864228,16,"minus"
"2018-07-07T05:29:11",-83.789062516224,28.585874142,18,"minus"
"2018-07-07T05:29:11",-83.687591568994,27.756589656,16,"plus"
"2018-07-07T05:29:15",-108.796844489866,38.27068647,32,"plus"
