"TimeStamp","Longitude","Latitude","Current","icon"
"2018-07-06T05:26:54",-78.374786395078,27.431028204,24,"minus"
"2018-07-06T05:26:54",-68.564147970788,47.251824636,38,"minus"
"2018-07-06T05:26:54",-94.731903088554,28.814023506,76,"minus"
"2018-07-06T05:26:55",-68.708343527378,48.705315528,10,"minus"
"2018-07-06T05:26:57",-74.418487568342,45.668878206,4,"minus"
"2018-07-06T05:26:58",-103.076019296562,37.406795058,12,"minus"
"2018-07-06T05:26:59",-70.362854024844,48.00548658,16,"minus"
"2018-07-06T05:27:01",-77.82791139527,26.900388672,64,"minus"
"2018-07-06T05:27:06",-68.66882326372,47.194146426,10,"minus"
"2018-07-06T05:27:06",-70.275268575656,48.083672598,16,"plus"
"2018-07-06T05:27:07",-68.657073996146,48.764275476,24,"minus"
"2018-07-06T05:27:10",-87.000885024862,35.491878486,50,"minus"
"2018-07-06T05:27:11",-105.815734871772,28.5102516,76,"minus"
"2018-07-06T05:27:11",-78.272247332614,27.313108308,44,"minus"
"2018-07-06T05:27:12",-74.645996113184,45.64067997,4,"minus"
"2018-07-06T05:27:13",-97.86575318511,32.110653642,44,"minus"
"2018-07-06T05:27:13",-96.105499279478,35.231685672,54,"minus"
"2018-07-06T05:27:13",-80.180969255772,37.287593424,28,"minus"
"2018-07-06T05:27:13",-97.073211681482,22.707823674,26,"minus"
"2018-07-06T05:27:14",-72.906036396998,44.379449778,4,"minus"
"2018-07-06T05:27:14",-97.039031993994,22.593748992,38,"minus"
"2018-07-06T05:27:15",-77.319488543886,27.60021762,96,"minus"
"2018-07-06T05:27:16",-83.404541031984,35.441890704,10,"minus"
"2018-07-06T05:27:17",-72.064361592606,45.729119892,50,"minus"
"2018-07-06T05:27:19",-74.330902119154,45.765008556,50,"minus"
"2018-07-06T05:27:19",-74.562683124932,45.598382616,18,"minus"
"2018-07-06T05:27:19",-68.472290060664,47.400506244,24,"minus"
"2018-07-06T05:27:22",-80.189514177644,25.725034926,14,"minus"
"2018-07-06T05:27:22",-80.117950456966,25.648130646,34,"minus"
"2018-07-06T05:27:23",-77.845001239014,26.9080791,64,"minus"
"2018-07-06T05:27:24",-93.659515393618,27.00420945,10,"plus"
"2018-07-06T05:27:25",-73.68362428735,45.631707804,16,"minus"
"2018-07-06T05:27:25",-120.228881839368,49.957573554,14,"plus"
