"TimeStamp","Longitude","Latitude","Current","icon"
"2018-07-08T05:26:56",-108.44009400171,47.968316178,44,"minus"
"2018-07-08T05:26:57",-76.79718019446,32.231137014,222,"minus"
"2018-07-08T05:26:58",-102.216186533192,45.444574056,2,"minus"
"2018-07-08T05:26:58",-101.979064951244,46.180291668,10,"minus"
"2018-07-08T05:26:58",-102.201232919916,46.088006532,8,"minus"
"2018-07-08T05:26:58",-88.812408461726,29.406186462,42,"minus"
"2018-07-08T05:26:58",-89.269561781878,29.84966781,40,"minus"
"2018-07-08T05:26:59",-109.890594489482,29.236997046,18,"minus"
"2018-07-08T05:27:03",-102.408447275312,46.87114845,2,"plus"
"2018-07-08T05:27:03",-101.96731568367,45.97393185,6,"plus"
"2018-07-08T05:27:03",-101.681060800958,46.244378568,10,"plus"
"2018-07-08T05:27:04",-109.799804694592,35.776424322,44,"minus"
"2018-07-08T05:27:05",-101.9085693458,46.266168114,4,"minus"
"2018-07-08T05:27:06",-69.1708374237,35.91228855,30,"minus"
"2018-07-08T05:27:06",-108.777618415654,28.74737313,32,"minus"
"2018-07-08T05:27:07",-87.74002076679,27.488706414,14,"minus"
"2018-07-08T05:27:07",-102.583618173688,46.878838878,2,"minus"
"2018-07-08T05:27:08",-102.002563486392,46.226434236,6,"minus"
"2018-07-08T05:27:09",-102.247161874978,45.58941045,14,"minus"
"2018-07-08T05:27:11",-101.904296884864,46.258477686,4,"minus"
"2018-07-08T05:27:15",-109.922637946502,29.18316405,44,"minus"
"2018-07-08T05:27:16",-102.41592408195,46.854485856,6,"minus"
"2018-07-08T05:27:16",-102.225799570298,45.586846974,8,"minus"
"2018-07-08T05:27:17",-101.932067880948,45.886773666,26,"plus"
"2018-07-08T05:27:18",-102.278137216764,45.315118518,24,"plus"
"2018-07-08T05:27:18",-108.448638923582,35.441890704,26,"minus"
"2018-07-08T05:27:19",-110.472717292012,34.171688346,18,"plus"
"2018-07-08T05:27:19",-110.391540534228,28.75378182,100,"plus"
"2018-07-08T05:27:19",-102.174530039066,45.549676572,2,"minus"
"2018-07-08T05:27:20",-101.754760752104,46.228997712,2,"plus"
"2018-07-08T05:27:20",-109.981384284372,29.22802488,12,"minus"
"2018-07-08T05:27:21",-68.99993898626,35.971248498,44,"minus"
"2018-07-08T05:27:21",-68.020477316682,36.467281104,20,"plus"
"2018-07-08T05:27:23",-87.57446290552,27.591245454,48,"minus"
"2018-07-08T05:27:25",-102.262115488254,45.603509568,12,"plus"
"2018-07-08T05:27:28",-101.834869394654,46.31359242,16,"minus"
"2018-07-08T05:27:29",-76.748046893696,31.744076574,50,"minus"
"2018-07-08T05:27:29",-102.290954599572,46.844231952,10,"plus"
"2018-07-08T05:27:30",-101.882934580184,46.088006532,4,"plus"
"2018-07-08T05:27:30",-102.269592294892,46.65966168,12,"minus"
"2018-07-08T05:27:33",-101.99935914069,46.145684742,28,"plus"
"2018-07-08T05:27:34",-109.23049927487,26.874753912,32,"minus"
"2018-07-08T05:27:35",-102.322998056592,45.585565236,8,"plus"
"2018-07-08T05:27:35",-101.537933359602,46.043145702,26,"plus"
"2018-07-08T05:27:36",-109.482574470094,30.6251193,22,"minus"
"2018-07-08T05:27:36",-109.981384284372,29.243405736,30,"minus"
"2018-07-08T05:27:37",-66.389465354364,37.818232956,132,"minus"
"2018-07-08T05:27:38",-69.174041769402,35.914852026,84,"minus"
"2018-07-08T05:27:42",-80.221557634664,31.923519894,134,"minus"
"2018-07-08T05:27:42",-69.020233175706,35.987911092,18,"minus"
"2018-07-08T05:27:42",-101.866912851674,46.11492303,24,"plus"
"2018-07-08T05:27:44",-68.136901877188,36.366023802,24,"plus"
"2018-07-08T05:27:44",-89.073028578822,29.742001818,28,"plus"
"2018-07-08T05:27:46",-109.895935065652,29.211362286,12,"minus"
"2018-07-08T05:27:47",-109.895935065652,29.190854478,38,"minus"
"2018-07-08T05:27:47",-102.107238779324,46.23027945,6,"minus"
"2018-07-08T05:27:48",-101.583862314664,45.979058802,16,"minus"
"2018-07-08T05:27:49",-67.585754416444,36.721065228,154,"plus"
"2018-07-08T05:27:55",-109.89807129612,29.178037098,16,"plus"
"2018-07-08T05:27:55",-87.533874526628,27.573301122,14,"minus"
"2018-07-08T05:27:56",-102.128601084004,45.612481734,10,"minus"
"2018-07-08T05:27:57",-99.481811534152,22.714232364,26,"minus"
"2018-07-08T05:27:57",-66.294403098538,39.214045638,94,"minus"
"2018-07-08T05:27:57",-99.458312999004,23.048765982,20,"minus"
"2018-07-08T05:27:58",-89.348602309194,29.797116552,46,"minus"
"2018-07-08T05:27:59",-110.237731940532,28.15136496,52,"plus"
"2018-07-08T05:28:04",-88.79745484845,29.415158628,28,"minus"
"2018-07-08T05:28:04",-101.83914185559,46.049554392,6,"minus"
"2018-07-08T05:28:05",-102.043151865284,46.067498724,26,"plus"
"2018-07-08T05:28:05",-102.14355469728,45.921380592,12,"plus"
"2018-07-08T05:28:06",-88.248443618174,29.899655592,24,"minus"
"2018-07-08T05:28:06",-101.651153574406,46.02520137,16,"plus"
"2018-07-08T05:28:07",-101.920318613374,46.081597842,12,"minus"
"2018-07-08T05:28:07",-109.944000251182,29.242123998,28,"minus"
"2018-07-08T05:28:08",-101.853027353632,46.03161006,4,"minus"
"2018-07-08T05:28:08",-101.86050416027,46.182855144,2,"minus"
"2018-07-08T05:28:09",-108.377075202904,35.4957237,12,"minus"
"2018-07-08T05:28:09",-81.040802019142,31.805599998,32,"plus"
"2018-07-08T05:28:09",-109.970703132032,29.117795412,16,"minus"
"2018-07-08T05:28:10",-102.152099619152,46.221307284,6,"minus"
"2018-07-08T05:28:10",-101.968383798904,46.218743808,4,"minus"
"2018-07-08T05:28:11",-108.426208503668,48.006768318,28,"minus"
"2018-07-08T05:28:13",-69.02664186711,35.99560152,46,"minus"
"2018-07-08T05:28:13",-101.840209970824,46.327691538,12,"minus"
"2018-07-08T05:28:13",-102.425537119056,45.495843576,20,"plus"
"2018-07-08T05:28:16",-88.082885756904,23.906248704,60,"minus"
"2018-07-08T05:28:17",-101.741943369296,45.976495326,32,"plus"
"2018-07-08T05:28:17",-102.295227060508,46.895501472,2,"minus"
"2018-07-08T05:28:17",-101.906433115332,45.981622278,12,"minus"
"2018-07-08T05:28:17",-108.382415779074,35.400875088,18,"minus"
"2018-07-08T05:28:19",-102.595367441262,46.87114845,8,"plus"
"2018-07-08T05:28:19",-102.18093873047,45.735528582,20,"plus"
"2018-07-08T05:28:20",-101.838073740356,46.11492303,20,"plus"
"2018-07-08T05:28:20",-68.56201174032,36.1365927,38,"minus"
"2018-07-08T05:28:21",-102.322998056592,45.597100878,8,"minus"
"2018-07-08T05:28:21",-102.109375009792,46.317437634,6,"minus"
"2018-07-08T05:28:22",-88.63189698718,29.903500806,14,"minus"
"2018-07-08T05:28:22",-109.888458259014,29.29211178,18,"minus"
