"TimeStamp","Longitude","Latitude","Current","icon"
"2018-07-06T23:26:54",-81.813049333324,27.795041796,14,"minus"
"2018-07-06T23:26:54",-84.990692154474,33.155270112,4,"plus"
"2018-07-06T23:26:54",-99.212646495184,26.089048518,12,"plus"
"2018-07-06T23:26:54",-106.997070320576,37.723384344,14,"minus"
"2018-07-06T23:26:54",-93.978881848584,34.42547247,2,"minus"
"2018-07-06T23:26:54",-99.095153819444,34.339596024,12,"minus"
"2018-07-06T23:26:54",-93.69476319634,33.924312912,44,"minus"
"2018-07-06T23:26:54",-102.355041513612,32.15038752,36,"minus"
"2018-07-06T23:26:54",-82.321472184708,27.973203378,44,"minus"
"2018-07-06T23:26:54",-87.34481813021,32.864315586,58,"minus"
"2018-07-06T23:26:54",-98.436126720066,22.251524946,24,"minus"
"2018-07-06T23:26:55",-107.568511970766,39.724177362,20,"minus"
"2018-07-06T23:26:55",-93.599700940514,33.691036596,30,"minus"
"2018-07-06T23:26:56",-78.413238543502,35.039424972,8,"minus"
"2018-07-06T23:26:56",-90.005493178104,32.992489386,18,"plus"
"2018-07-06T23:26:56",-90.889892591856,32.461849854,6,"minus"
"2018-07-06T23:26:56",-91.165466322228,33.711544404,8,"minus"
"2018-07-06T23:26:56",-93.950042737266,34.439571588,26,"minus"
"2018-07-06T23:26:57",-97.095642101396,33.56670801,6,"plus"
"2018-07-06T23:26:57",-96.76559449409,33.63079491,6,"plus"
"2018-07-06T23:26:57",-85.052642838046,33.215511798,4,"minus"
"2018-07-06T23:26:58",-77.957153338584,36.992793684,14,"minus"
"2018-07-06T23:26:58",-104.27444458911,26.423582136,12,"minus"
"2018-07-06T23:26:58",-93.399963391756,34.006344144,4,"minus"
"2018-07-06T23:26:58",-80.828247087576,34.269100434,14,"plus"
"2018-07-06T23:26:58",-99.524536143512,34.936885932,8,"plus"
"2018-07-06T23:26:58",-94.54925538354,23.73577755,14,"minus"
"2018-07-06T23:26:58",-101.953430185628,30.344418678,10,"minus"
"2018-07-06T23:26:58",-89.147796645202,32.754086118,4,"plus"
"2018-07-06T23:26:58",-93.291015637888,33.526974132,6,"minus"
"2018-07-06T23:26:58",-94.065399182538,34.22039439,4,"minus"
"2018-07-06T23:26:59",-94.210662854362,33.56670801,30,"minus"
"2018-07-06T23:26:59",-80.19912721475,37.163264838,14,"minus"
"2018-07-06T23:26:59",-91.687774671654,33.79742085,4,"minus"
"2018-07-06T23:27:00",-93.70544434868,32.954037246,16,"minus"
"2018-07-06T23:27:00",-99.255371104544,29.859921714,8,"minus"
"2018-07-06T23:27:00",-81.778869645836,27.896299098,16,"minus"
"2018-07-06T23:27:00",-88.857269301554,32.960445936,10,"minus"
"2018-07-06T23:27:00",-92.21008302108,35.539302792,50,"minus"
"2018-07-06T23:27:00",-87.272186294298,35.895625956,2,"minus"
"2018-07-06T23:27:00",-83.81469728184,31.017331128,34,"plus"
"2018-07-06T23:27:00",-96.35971070517,33.793575636,24,"minus"
"2018-07-06T23:27:00",-96.33300782432,34.520321082,16,"minus"
"2018-07-06T23:27:01",-85.008850113452,33.25909089,4,"minus"
"2018-07-06T23:27:01",-99.217987071354,28.296201354,22,"minus"
"2018-07-06T23:27:01",-99.149627696378,28.457700342,8,"minus"
"2018-07-06T23:27:01",-84.497222916366,35.306026476,40,"plus"
"2018-07-06T23:27:01",-93.71612550102,33.933285078,30,"minus"
"2018-07-06T23:27:01",-108.129272468616,25.612241982,26,"minus"
"2018-07-06T23:27:01",-95.787200939746,30.942990324,2,"minus"
"2018-07-06T23:27:01",-84.86145021116,34.883052936,70,"plus"
"2018-07-06T23:27:02",-93.974609387648,34.020443262,2,"minus"
"2018-07-06T23:27:02",-96.641693126946,33.915340746,16,"minus"
"2018-07-06T23:27:02",-78.477325457542,37.21966131,6,"minus"
"2018-07-06T23:27:02",-78.460235613798,37.088924034,6,"minus"
"2018-07-06T23:27:02",-81.83868409894,27.84374784,12,"minus"
"2018-07-06T23:27:02",-105.357513436386,38.794917312,10,"minus"
"2018-07-06T23:27:02",-90.892028822324,33.633358386,8,"minus"
"2018-07-06T23:27:03",-79.756927507874,37.747737366,12,"minus"
"2018-07-06T23:27:03",-99.276733409224,29.874020832,4,"minus"
"2018-07-06T23:27:03",-88.842315688278,32.937374652,2,"plus"
"2018-07-06T23:27:04",-108.169860847508,25.69683669,20,"minus"
"2018-07-06T23:27:04",-100.138702403062,29.713803582,8,"minus"
"2018-07-06T23:27:04",-82.409057633896,28.123166724,56,"minus"
"2018-07-06T23:27:04",-83.715362565078,35.632869666,86,"plus"
"2018-07-06T23:27:04",-96.344757091894,33.780758256,4,"minus"
"2018-07-06T23:27:04",-91.609802259572,33.38726469,12,"minus"
"2018-07-06T23:27:05",-123.892517091988,49.775566758,8,"minus"
"2018-07-06T23:27:05",-104.817047127982,27.329770902,14,"minus"
"2018-07-06T23:27:05",-82.02560426489,27.90142605,8,"minus"
"2018-07-06T23:27:05",-106.990661629172,37.727229558,12,"minus"
"2018-07-06T23:27:05",-98.238525401776,36.537776694,40,"minus"
"2018-07-06T23:27:05",-98.41049195445,34.202450058,2,"minus"
"2018-07-06T23:27:06",-100.043640147236,29.6638158,12,"minus"
"2018-07-06T23:27:06",-95.89508057838,30.908383398,12,"minus"
"2018-07-06T23:27:06",-77.439117450094,26.65814019,24,"minus"
"2018-07-06T23:27:07",-94.024810803646,34.384456854,6,"minus"
"2018-07-06T23:27:07",-82.00958253638,26.490232512,30,"minus"
"2018-07-06T23:27:07",-76.990509051814,28.088559798,14,"minus"
"2018-07-06T23:27:07",-93.851776135738,33.965328528,68,"minus"
"2018-07-06T23:27:07",-98.381652843132,32.846371254,20,"plus"
"2018-07-06T23:27:07",-77.196655291976,37.496516718,12,"minus"
"2018-07-06T23:27:07",-83.784790055288,31.000668534,8,"minus"
"2018-07-06T23:27:08",-81.82266237043,27.841184364,18,"minus"
"2018-07-06T23:27:08",-95.28091431883,24.702208002,92,"minus"
"2018-07-06T23:27:08",-95.247802746576,24.608641128,24,"minus"
"2018-07-06T23:27:08",-97.047576915866,33.542354988,6,"minus"
"2018-07-06T23:27:08",-96.398162853594,33.66283836,8,"minus"
"2018-07-06T23:27:09",-88.57315064931,31.277523942,12,"minus"
"2018-07-06T23:27:09",-84.105224625488,35.443172442,4,"minus"
"2018-07-06T23:27:10",-98.422241222024,22.328429226,18,"minus"
"2018-07-06T23:27:10",-81.086730974204,25.689146262,26,"minus"
"2018-07-06T23:27:10",-85.001373306814,33.238583082,16,"minus"
"2018-07-06T23:27:10",-102.546234140498,31.95812682,16,"minus"
"2018-07-06T23:27:11",-91.284027113202,33.652584456,6,"minus"
"2018-07-06T23:27:11",-100.458068858028,26.482542084,14,"minus"
"2018-07-06T23:27:11",-89.469299330636,32.519528064,2,"minus"
"2018-07-06T23:27:11",-99.1314697374,28.361569992,14,"plus"
"2018-07-06T23:27:11",-80.927581804338,34.274227386,2,"minus"
"2018-07-06T23:27:11",-94.07928468058,34.366512522,2,"minus"
"2018-07-06T23:27:11",-96.351165783298,33.676937478,18,"plus"
"2018-07-06T23:27:11",-96.427001964912,33.801266064,30,"minus"
"2018-07-06T23:27:12",-102.582550058454,31.963253772,6,"minus"
"2018-07-06T23:27:12",-108.105773933468,25.654539336,22,"minus"
"2018-07-06T23:27:12",-91.453857435408,33.737179164,2,"plus"
"2018-07-06T23:27:12",-113.493347173764,34.602352314,6,"plus"
"2018-07-06T23:27:12",-84.951171890816,33.14373447,8,"minus"
"2018-07-06T23:27:12",-80.64239503686,26.870908698,4,"plus"
"2018-07-06T23:27:12",-98.208618175224,36.237850002,14,"minus"
"2018-07-06T23:27:12",-95.86303712136,30.88787559,10,"minus"
"2018-07-06T23:27:12",-82.673950211928,29.11266846,64,"minus"
"2018-07-06T23:27:12",-101.900024423928,28.22186055,36,"minus"
"2018-07-06T23:27:12",-101.94595337899,28.043698968,16,"plus"
"2018-07-06T23:27:12",-80.74920656026,26.845273938,34,"minus"
"2018-07-06T23:27:12",-76.73309328042,38.233516068,12,"minus"
"2018-07-06T23:27:12",-73.762664814666,29.598447162,138,"minus"
"2018-07-06T23:27:12",-94.172210705938,34.078121472,8,"minus"
"2018-07-06T23:27:12",-96.576538097672,33.966610266,18,"minus"
"2018-07-06T23:27:13",-93.468322766732,33.66283836,2,"plus"
"2018-07-06T23:27:13",-89.092254653034,32.632321008,4,"minus"
"2018-07-06T23:27:13",-97.38510132981,33.708980928,2,"minus"
"2018-07-06T23:27:13",-93.634948743236,33.937130292,18,"plus"
"2018-07-06T23:27:13",-96.275329601684,33.792293898,4,"minus"
"2018-07-06T23:27:13",-99.308776866244,26.053159854,50,"minus"
"2018-07-06T23:27:13",-98.000335704594,36.507014982,4,"plus"
"2018-07-06T23:27:13",-69.216766378762,40.925165868,48,"plus"
"2018-07-06T23:27:13",-88.186492934602,32.859188634,8,"minus"
"2018-07-06T23:27:14",-105.680084237054,40.247126466,16,"minus"
"2018-07-06T23:27:14",-99.279937754926,29.8560765,20,"plus"
"2018-07-06T23:27:14",-99.145355235442,28.230832716,14,"minus"
"2018-07-06T23:27:15",-81.761779802092,27.750180966,64,"minus"
"2018-07-06T23:27:15",-110.134124762834,37.811824266,18,"minus"
"2018-07-06T23:27:15",-78.542480486816,37.229915214,24,"minus"
"2018-07-06T23:27:15",-90.806579603604,33.578243652,6,"plus"
"2018-07-06T23:27:15",-88.964080824954,32.725887882,16,"minus"
"2018-07-06T23:27:16",-89.894409193768,32.997616338,14,"plus"
"2018-07-06T23:27:16",-99.217987071354,29.891965164,30,"minus"
"2018-07-06T23:27:16",-93.469390881966,33.569271486,28,"minus"
"2018-07-06T23:27:16",-96.277465832152,33.783321732,20,"minus"
"2018-07-06T23:27:16",-92.63732911468,33.960201576,18,"minus"
"2018-07-06T23:27:16",-85.003509537282,33.186031824,12,"minus"
"2018-07-06T23:27:17",-88.855133071086,32.921993796,6,"minus"
"2018-07-06T23:27:17",-99.230804454162,28.370542158,0,"plus"
"2018-07-06T23:27:17",-76.993713397516,35.990474568,2,"minus"
"2018-07-06T23:27:17",-91.906738294624,33.865352964,20,"minus"
"2018-07-06T23:27:17",-105.08621216695,24.16515978,42,"minus"
"2018-07-06T23:27:17",-97.225952159944,33.610287102,14,"minus"
"2018-07-06T23:27:17",-82.291564958156,28.052671134,6,"minus"
"2018-07-06T23:27:18",-97.111663829906,33.612850578,16,"minus"
"2018-07-06T23:27:18",-98.98727418081,31.22112747,20,"minus"
"2018-07-06T23:27:18",-106.475830086384,38.234797806,12,"minus"
"2018-07-06T23:27:18",-89.739532484838,33.106564068,10,"minus"
"2018-07-06T23:27:19",-99.936828623836,34.879207722,20,"minus"
"2018-07-06T23:27:19",-106.988525398704,37.728511296,20,"minus"
"2018-07-06T23:27:19",-78.316040057208,37.099177938,0,"plus"
"2018-07-06T23:27:20",-93.199157727764,33.671810526,2,"minus"
"2018-07-06T23:27:20",-87.60116578637,35.821285152,22,"minus"
"2018-07-06T23:27:20",-78.530731219242,34.633114026,6,"plus"
"2018-07-06T23:27:20",-97.269744884538,33.692318334,24,"minus"
"2018-07-06T23:27:21",-77.381439227458,26.731199256,24,"minus"
"2018-07-06T23:27:21",-87.304229751318,32.845089516,54,"minus"
"2018-07-06T23:27:21",-113.40682983981,34.806148656,2,"minus"
"2018-07-06T23:27:22",-89.55581666459,32.59899582,6,"minus"
"2018-07-06T23:27:22",-107.499084480556,25.851926988,76,"minus"
"2018-07-06T23:27:22",-101.762237558742,24.69067236,14,"minus"
"2018-07-06T23:27:22",-91.599121107232,33.045040644,58,"minus"
"2018-07-06T23:27:22",-93.719329846722,32.846371254,56,"plus"
"2018-07-06T23:27:22",-100.22094727608,29.835568692,28,"minus"
"2018-07-06T23:27:22",-89.44366456502,32.830990398,20,"plus"
"2018-07-06T23:27:23",-107.547149666086,25.84423656,20,"minus"
"2018-07-06T23:27:23",-110.968322760588,34.093502328,6,"plus"
"2018-07-06T23:27:23",-91.20071412495,33.8294643,6,"minus"
"2018-07-06T23:27:24",-84.963989273624,33.148861422,22,"minus"
"2018-07-06T23:27:24",-79.167327898706,33.988399812,6,"minus"
"2018-07-06T23:27:24",-90.500030531446,32.450314212,8,"minus"
"2018-07-06T23:27:24",-77.871704119864,37.060725798,26,"plus"
"2018-07-06T23:27:24",-78.029785174496,35.231685672,6,"minus"
"2018-07-06T23:27:24",-93.669128430724,33.929439864,12,"minus"
"2018-07-06T23:27:25",-113.522186285082,34.629268812,44,"minus"
"2018-07-06T23:27:25",-87.240142837278,35.830257318,12,"minus"
"2018-07-06T23:27:25",-95.824584972936,30.936581634,74,"minus"
"2018-07-06T23:27:25",-82.35137941126,27.950132094,24,"minus"
"2018-07-06T23:27:25",-91.742248548588,33.459042018,38,"minus"
"2018-07-06T23:27:25",-80.788726823918,34.215267438,20,"minus"
"2018-07-06T23:27:25",-81.120910661692,34.262691744,4,"minus"
"2018-07-06T23:27:25",-93.461914075328,33.550045416,6,"minus"
"2018-07-06T23:27:25",-97.351989757556,33.705135714,26,"plus"
"2018-07-06T23:27:26",-99.201965342844,28.342343922,22,"minus"
"2018-07-06T23:27:26",-85.025939957196,33.234737868,18,"minus"
"2018-07-06T23:27:26",-111.148834235134,30.308530014,14,"minus"
"2018-07-06T23:27:26",-81.994628923104,27.79888701,14,"plus"
"2018-07-06T23:27:26",-77.777709979272,37.506770622,2,"minus"
"2018-07-06T23:27:27",-88.950195326912,32.715633978,28,"minus"
"2018-07-06T23:27:27",-113.36410523045,34.58568972,10,"minus"
"2018-07-06T23:27:27",-88.312530532214,36.22631436,8,"minus"
"2018-07-06T23:27:27",-79.103240984666,34.017879786,6,"minus"
"2018-07-06T23:27:27",-109.96749878633,40.650873936,4,"minus"
"2018-07-06T23:27:27",-91.399383558474,33.769222614,32,"minus"
"2018-07-06T23:27:28",-92.965240491518,35.423946372,12,"minus"
"2018-07-06T23:27:28",-106.985321053002,37.728511296,8,"minus"
"2018-07-06T23:27:28",-99.113311778422,28.374387372,14,"minus"
"2018-07-06T23:27:28",-99.367523204114,28.278257022,10,"plus"
"2018-07-06T23:27:29",-88.932037367934,32.98992591,16,"minus"
"2018-07-06T23:27:29",-78.122711199854,37.07867013,2,"minus"
"2018-07-06T23:27:29",-78.045806903006,37.235042166,2,"minus"
"2018-07-06T23:27:29",-97.110595714672,33.680782692,12,"plus"
